site,departure,country,destinations
ving,Norrköping,Grekland,"Alla resmål,Alla resmål,Kallithea,Rhodos stad,Rhodos västkust"
ving,Norrköping,Spanien,"Alla resmål,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin"
ving,Skellefteå,Spanien,"Alla resmål,Alla resmål,Alcudia,Cala Bona,Cala d'Or,Cala Mesquida,Cala Millor,Can Picafort,Illetas,Palma Nova/Magaluf,Palma stad,Playa de Palma,Port de Andratx,Puerto de Sóller,Puerto Pollensa,Sa Coma,Santa Ponsa"
ving,Stockholm-Nyköping Skavsta,Spanien,"Albir,Alicante,Benidorm,Alla resmål,Benalmadena,Fuengirola,Malaga,Marbella,Nerja,Torremolinos,Alla resmål,Alcudia,Cala Bona,Cala d'Or,Cala Mayor,Cala Mesquida,Cala Millor,Cala Ratjada,Cala San Vicente,Can Picafort,Illetas,Palma Nova/Magaluf,Palma stad,Playa de Palma,Port de Andratx,Puerto de Sóller,Puerto Pollensa,Sa Coma,Santa Ponsa,Valldemossa"
ving,Sundsvall,Danmark,"Köpenhamn,"
ving,Sundsvall,Frankrike,"Disneyland® Paris,Paris"
ving,Sundsvall,Förenade Arabemiraten,"Abu Dhabi,Abu Dhabi Grand Prix,Ajman,Alla resmål,Bur Dubai,Deira,Downtown Dubai,Dubai Parks and Resorts,Jebel Ali,Jumeirah Beach,La Mer Beach,Fujairah,Ras Al Khaimah"
ving,Sundsvall,Grekland,"Alla resmål,Aten,Alla resmål,Faliraki,Kallithea,Kiotari,Kolymbia,Lardos,Lindos,Rhodos stad,Rhodos västkust"
ving,Sundsvall,Indonesien,"Alla resmål,Candidasa,Kuta Beach,Lovina Beach,Nusa Dua,Sanur,Seminyak,Ubud"
ving,Sundsvall,Italien,"Rom,"
ving,Sundsvall,Portugal,"Alla resmål,Costa da Caparica,Estoril/Cascais,Lissabon,Sesimbra"
ving,Sundsvall,Spanien,"Alla resmål,Barcelona,Alla resmål,Calella,Lloret de Mar,Santa Susanna,Alla resmål,Salou,Sitges,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin,Spanish Grand Prix"
ving,Sundsvall,Storbritannien,"British Grand Prix,London"
ving,Sundsvall,Thailand,"Bangkok,Cha-Am,Hua Hin,Koh Samet,Rayong Beach,Railay Beach"
ving,Sundsvall,Ungern,"Budapest,Hungarian Grand Prix"
ving,Umeå,Cypern,"Alla resmål,Alla resmål,Ayia Napa,Protaras/Fig Tree Bay"
ving,Umeå,Danmark,"Köpenhamn,"
ving,Umeå,Frankrike,"Alla resmål,Antibes/Juan les Pins,Cannes,Monaco Grand Prix,Nice,Disneyland® Paris,Paris"
ving,Umeå,Förenade Arabemiraten,"Abu Dhabi,Abu Dhabi Grand Prix,Ajman,Alla resmål,Bur Dubai,Deira,Downtown Dubai,Dubai Parks and Resorts,Jebel Ali,Jumeirah Beach,La Mer Beach,Fujairah,Ras Al Khaimah"
ving,Umeå,Grekland,"Aten,"
ving,Umeå,Indonesien,"Alla resmål,Candidasa,Kuta Beach,Lovina Beach,Nusa Dua,Sanur,Seminyak,Ubud"
ving,Umeå,Island,"Reykjavik,"
ving,Umeå,Italien,"Alla resmål,Capri,Positano,Sorrento,Italian Grand Prix,Milano,Neapel,Rom,Giardini - Naxos,Taormina,Florens"
ving,Umeå,Maldiverna,"Maldiverna,"
ving,Umeå,Malta,"Alla resmål,Gozo,Mellieha,St Julian’s & Sliema,St Paul's Bay"
ving,Umeå,Mauritius,"Mauritius,"
ving,Umeå,Nederländerna,"Amsterdam,Dutch Grand Prix"
ving,Umeå,Portugal,"Alla resmål,Costa da Caparica,Estoril/Cascais,Lissabon,Sesimbra,Alla resmål,Canico,Funchal"
ving,Umeå,Seychellerna,"Alla resmål,Denis Island,La Digue,Mahé,Praslin,Silhouette Island"
ving,Umeå,Spanien,"Alla resmål,Barcelona,Albir,Alicante,Benidorm,Alla resmål,Calella,Lloret de Mar,Santa Susanna,Alla resmål,Benalmadena,Fuengirola,Malaga,Marbella,Nerja,Torremolinos,Alla resmål,Salou,Sitges,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin,Alla resmål,Alcudia,Cala Bona,Cala d'Or,Cala Mayor,Cala Mesquida,Cala Millor,Cala Ratjada,Cala San Vicente,Can Picafort,Illetas,Palma Nova/Magaluf,Palma stad,Playa de Palma,Port de Andratx,Puerto de Sóller,Puerto Pollensa,Sa Coma,Santa Ponsa,Valldemossa,Spanish Grand Prix"
ving,Umeå,Storbritannien,"British Grand Prix,Edinburgh,London"
ving,Umeå,Tanzania,"Zanzibar,"
ving,Umeå,Thailand,"Bangkok,Cha-Am,Hua Hin,Koh Samet,Rayong Beach,Ao Nang,Klong Muang,Koh Lanta,Koh Mook,Koh Ngai,Phi Phi Island,Railay Beach,Alla resmål,Bangtao Beach,Cape Panwa Beach,Kamala Beach,Karon Beach,Kata Beach,Khao Lak,Koh Yao Noi,Nai Yang Beach,Patong Beach,Surin Beach"
ving,Umeå,Tyskland,"Berlin,"
ving,Umeå,Ungern,"Budapest,Hungarian Grand Prix"
ving,Umeå,USA,"Orlando,Los Angeles,New York"
ving,Umeå,Österrike,"Austrian Grand Prix,Wien"
ving,Visby,Grekland,"Alla resmål,Alla resmål,Faliraki,Kallithea,Kiotari,Kolymbia,Lardos,Lindos,Rhodos stad,Rhodos västkust,Symi,Alla resmål,Livadia"
ving,Visby,Spanien,"Alla resmål,Alla resmål,Alcudia,Cala Bona,Cala Mesquida,Playa de Palma"
ving,Växjö,Cypern,"Alla resmål,Alla resmål,Ayia Napa,Protaras/Fig Tree Bay"
ving,Växjö,Grekland,"Alla resmål,Alla resmål,Kallithea,Rhodos stad"
ving,Växjö,Spanien,"Alla resmål,Albir,Alicante,Benidorm,Alla resmål,Benalmadena,Fuengirola,Malaga,Marbella,Nerja,Torremolinos,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin,Alla resmål,Alcudia,Cala Bona,Cala d'Or,Cala Mayor,Cala Mesquida,Cala Millor,Cala Ratjada,Cala San Vicente,Can Picafort,Illetas,Palma Nova/Magaluf,Palma stad,Playa de Palma,Port de Andratx,Puerto de Sóller,Puerto Pollensa,Sa Coma,Santa Ponsa,Valldemossa"
ving,Åre Östersund,Grekland,"Alla resmål,Alla resmål,Chaniakusten,Agia Marina,Chaniakusten,Gerani,Chaniakusten,Kato Daratso & Agii Apostoli,Chaniakusten,Kato Stalos & Kalamaki,Chaniakusten,Platanias,Alla resmål,Faliraki,Kallithea,Rhodos stad,Rhodos västkust"
ving,Åre Östersund,Spanien,"Alla resmål,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin,Alla resmål,Alcudia,Cala Bona,Cala Mesquida,Playa de Palma"
ving,Örebro,Grekland,"Alla resmål,Alla resmål,Faliraki,Kallithea,Kiotari,Kolymbia,Lardos,Lindos,Rhodos stad,Rhodos västkust"
ving,Örebro,Spanien,"Alla resmål,Alla resmål,Arguineguín,Costa Meloneras,Las Palmas,Maspalomas,Playa de Amadores,Playa de Taurito,Playa del Cura,Playa del Inglés,Puerto de Mogán,Puerto Rico,San Agustin,Alla resmål,Alcudia,Cala Bona,Cala d'Or,Cala Mesquida,Cala Millor,Can Picafort,Illetas,Palma Nova/Magaluf,Palma stad,Playa de Palma,Port de Andratx,Puerto de Sóller,Puerto Pollensa,Sa Coma,Santa Ponsa"
airtours,Stockholm,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach,Sveti Vlas"
airtours,Stockholm,Cypern,"Ayia Napa,Larnaca,Limassol,Protaras"
airtours,Stockholm,Egypten,"El Gouna,Hurghada,Makadi Bay,Soma Bay"
airtours,Stockholm,Grekland,"Acharavi,Achladies,Afitos,Agia Paraskevi,Agia Pelagia,Agios Georgios Pagon,Agios Gordios,Agios Ioannis,Agios Konstantinos,Agios Markos,Agios Nikolaos,Agios Sostis,Agios Spyridon,Alykanas,Ammoudia,Amnissos,Amopi,Amoudara,Analipsi,Anissaras,Argassi,Arkassa,Bali,Barbati,Chania - Agia Marina,Chania - Agioi Apostoloi,Chania - Daratso ,Chania - Gerani,Chania - Kalamaki ,Chania - Kolymbari,Chania - Maleme,Chania - Platanias,Chania - Stalos,Chania - Stavros,Chavdata,Danillia,Dassia,Elounda,Faliraki,Fodele,Gennadi,Georgioupolis,Gerakini,Glyfada,Golden Beach,Gournes,Gouves,Gouvia,Hanioti,Heraklion,Hersonissos,Ialyssos,Ipsos,Ireon,Ixia,Kalamaki,Kalathos,Kalithea,Kalithea - Kassandra,Kalives,Kanapitsa,Kanoni,Karavostasi,Kardamena,Karlovassi,Karpathos-Stad,Kato Korakiana,Kerveli,Kiotari ,Kipséli,Kokkari,Kokkini Hani,Kolymbia,Kontokali,Kos stad,Koukounaries,Koutouloufari,Kriopigi - Kassandra,Ladiko,Laganas,Lahania,Lardos,Lassi,Lefkos,Liapades,Limenaria,Limni Keri,Lindos,Lixouri,Loggos,Lourdas,Lygia,Malia,Marmari,Mastichari,Mega Lakos,Megali Ammos,Messonghi ,Metamorfosi,Moraitika,Mycali,Nea Moudania,Nea Potidea,Nidri,Nikiana,Parga,Patitiri,Pefki,Pefkohori,Perama,Perigiali,Piskopiano,Polichrono,Porto Koukla,Psili Ammos,Pythagorion,Rethymnon,Rhodos-Stad,Roda,Samos Stad,Sani Beach,Sidari,Sissi,Sivota,Skala,Skala Prinos,Skala Rachoni,Skiathos stad,Skopelos stad,Stafylos,Stalis,Thassos-Stad,Thessaloniki,Tigaki,Trapezaki,Tsilivi,Vassilias,Votsalakia,Vrachos,Xi Beach,Zakynthos stad"
airtours,Stockholm,Italien,"Campofelice di Roccella,Cefalù,Fly & Drive Sicilien,Giardini Naxos,Letojanni,Taormina,Taormina Mare"
airtours,Stockholm,Kroatien,"Baska Voda,Brac Island - Supetar,Brač Island - Postira,Makarska,Vodice"
airtours,Stockholm,Marocko,"Agadir,Marrakech"
airtours,Stockholm,Portugal,"Albufeira,Alvor,Carvoeiro,Cascais,Lagos,Lissabon,Monte Gordo,Olhos d'Agua,Praia da Rocha,Tavira,Vilamoura"
airtours,Stockholm,Spanien,"Albir,Alcudia,Alicante,Almuñecar,Arguineguin,Barcelona,Benahavís,Benalmádena,Benidorm,Ca'n Picafort,Cala Viñas,Cala d'Or,Calas de Mallorca,Calella,Callao Salvaje,Calpe,Costa Adeje,El Campello,Estepona,Fly & Drive Andalusien,Fuengirola,Golf del Sur,La Caleta,Las Palmas ,Lloret de Mar,Los Cristianos,Magaluf - Calvia Beach,Malgrat de Mar,Manilva,Marbella,Maspalomas,Moraira/Calpe,Motril,Málaga,Nerja,Palma Nova,Palma de Mallorca,Pineda de Mar,Playa Meloneras,Playa Paraiso,Playa Taurito,Playa de Las Américas,Playa de Muro,Playa de Palma,Playa de la Arena,Playa del Ingles,Port de Soller,Porto Petro,Puerto Banus,Puerto Rico,Puerto Santiago,Puerto de Mogán,Puerto de la Cruz,Sa Coma,San Agustin,Santa Susanna,Torremolinos,Torrox Costa"
airtours,Stockholm,Turkiet,"Alanya,Antalya - Lara,Belek,Bodrum,Bodrum - Akyarlar,Bodrum-Bitez,Bodrum-Gümbet,Bodrum-Torba,Bodrum-Turgutreis,Didim,Güvercinlik,Içmeler,Kusadasi,Marmaris,Marmaris - Hisaronu,Ortakent,Side,Özdere"
airtours,Göteborg,Egypten,"El Gouna,Hurghada,Makadi Bay,Soma Bay"
airtours,Göteborg,Grekland,"Achladies,Agia Paraskevi,Agios Ioannis,Agios Konstantinos,Agios Sostis,Alykanas,Ammoudia,Argassi,Chania - Agia Marina,Chania - Agioi Apostoloi,Chania - Daratso ,Chania - Gerani,Chania - Kalamaki ,Chania - Kolymbari,Chania - Maleme,Chania - Platanias,Chania - Stalos,Chania - Stavros,Faliraki,Gennadi,Georgioupolis,Ialyssos,Ireon,Ixia,Kalamaki,Kalathos,Kalithea,Kalives,Kanapitsa,Karavostasi,Karlovassi,Kerveli,Kiotari ,Kipséli,Kokkari,Kolymbia,Koukounaries,Ladiko,Laganas,Lahania,Lardos,Limni Keri,Lindos,Lygia,Megali Ammos,Mycali,Nidri,Nikiana,Parga,Patitiri,Pefki,Perigiali,Porto Koukla,Psili Ammos,Pythagorion,Rethymnon,Rhodos-Stad,Samos Stad,Sivota,Skiathos stad,Skopelos stad,Stafylos,Tsilivi,Vassilias,Votsalakia,Vrachos,Zakynthos stad"
airtours,Göteborg,Marocko,"Agadir,Marrakech"
airtours,Göteborg,Spanien,"Albir,Alcudia,Alicante,Almuñecar,Arguineguin,Barcelona,Benahavís,Benalmádena,Benidorm,Ca'n Picafort,Cala Viñas,Cala d'Or,Calas de Mallorca,Calella,Callao Salvaje,Calpe,Costa Adeje,El Campello,Estepona,Fly & Drive Andalusien,Fuengirola,Golf del Sur,La Caleta,Las Palmas ,Lloret de Mar,Los Cristianos,Magaluf - Calvia Beach,Malgrat de Mar,Manilva,Marbella,Maspalomas,Moraira/Calpe,Motril,Málaga,Nerja,Palma Nova,Palma de Mallorca,Pineda de Mar,Playa Meloneras,Playa Paraiso,Playa Taurito,Playa de Las Américas,Playa de Muro,Playa de Palma,Playa de la Arena,Playa del Ingles,Port de Soller,Porto Petro,Puerto Banus,Puerto Rico,Puerto Santiago,Puerto de Mogán,Puerto de la Cruz,Sa Coma,San Agustin,Santa Susanna,Torremolinos,Torrox Costa"
airtours,Göteborg,Turkiet,"Alanya,Antalya - Lara,Belek,Side"
airtours,Köpenhamn,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach,Sveti Vlas"
airtours,Köpenhamn,Cypern,"Ayia Napa,Larnaca,Limassol,Protaras"
airtours,Köpenhamn,Egypten,"El Gouna,Hurghada,Makadi Bay,Sahl Hasheesh,Soma Bay"
airtours,Köpenhamn,Grekland,"Acharavi,Agia Pelagia,Agios Georgios Pagon,Agios Gordios,Agios Ioannis,Agios Markos,Agios Nikolaos,Agios Sostis,Agios Spyridon,Alykanas,Amnissos,Amoudara,Analipsi,Anissaras,Argassi,Bali,Barbati,Chania - Agia Marina,Chania - Agioi Apostoloi,Chania - Daratso ,Chania - Gerani,Chania - Kalamaki ,Chania - Kolymbari,Chania - Maleme,Chania - Platanias,Chania - Stalos,Chania - Stavros,Danillia,Dassia,Elounda,Faliraki,Fodele,Gennadi,Georgioupolis,Glyfada,Gournes,Gouves,Gouvia,Heraklion,Hersonissos,Ialyssos,Ipsos,Ixia,Kalamaki,Kalathos,Kalithea,Kalives,Kanoni,Kardamena,Kiotari ,Kipséli,Kokkini Hani,Kolymbia,Kontokali,Kos stad,Koutouloufari,Ladiko,Laganas,Lahania,Lardos,Liapades,Limni Keri,Lindos,Malia,Marmari,Mastichari,Messonghi ,Moraitika,Pefki,Piskopiano,Rethymnon,Rhodos-Stad,Roda,Sidari,Sissi,Stalis,Tigaki,Tsilivi,Zakynthos stad"
airtours,Köpenhamn,Italien,"Campofelice di Roccella,Cefalù,Fly & Drive Sicilien,Giardini Naxos,Letojanni,Taormina,Taormina Mare"
airtours,Köpenhamn,Marocko,"Agadir,Marrakech"
airtours,Köpenhamn,Portugal,"Albufeira,Alvor,Calheta,Caniço,Carvoeiro,Cascais,Fly & Drive Madeira,Funchal,Lagos,Lissabon,Olhos d'Agua,Praia da Rocha,Santa Cruz,Tavira,Vilamoura"
airtours,Köpenhamn,Spanien,"Alcudia,Almuñecar,Arguineguin,Barcelona,Benahavís,Benalmádena,Ca'n Picafort,Cala Viñas,Cala d'Or,Calas de Mallorca,Calella,Callao Salvaje,Costa Adeje,Estepona,Fly & Drive Andalusien,Fuengirola,Golf del Sur,La Caleta,Las Palmas ,Lloret de Mar,Los Cristianos,Magaluf - Calvia Beach,Malgrat de Mar,Manilva,Marbella,Maspalomas,Motril,Málaga,Nerja,Palma Nova,Palma de Mallorca,Pineda de Mar,Playa Amadores,Playa Meloneras,Playa Taurito,Playa de Las Américas,Playa de Muro,Playa de Palma,Playa de la Arena,Playa del Ingles,Port de Soller,Porto Petro,Puerto Banus,Puerto Rico,Puerto Santiago,Puerto de Mogán,Sa Coma,San Agustin,Santa Susanna,Torremolinos,Torrox Costa"
airtours,Köpenhamn,Turkiet,"Alanya,Antalya - Lara,Belek,Bodrum,Bodrum - Akyarlar,Bodrum-Bitez,Bodrum-Gümbet,Bodrum-Torba,Bodrum-Turgutreis,Didim,Güvercinlik,Içmeler,Kusadasi,Marmaris,Marmaris - Hisaronu,Ortakent,Side,Özdere"
airtours,Växjö,Spanien,"Albir,Alcudia,Alicante,Almuñecar,Benahavís,Benalmádena,Benidorm,Ca'n Picafort,Cala Viñas,Cala d'Or,Calas de Mallorca,Calpe,El Campello,Estepona,Fly & Drive Andalusien,Fuengirola,Magaluf - Calvia Beach,Manilva,Marbella,Moraira/Calpe,Motril,Málaga,Nerja,Palma Nova,Palma de Mallorca,Playa de Muro,Playa de Palma,Port de Soller,Porto Petro,Puerto Banus,Sa Coma,Torremolinos,Torrox Costa"
airtours,Stockholm-Nyköping Skavsta,Spanien,"Albir,Alcudia,Alicante,Almuñecar,Benahavís,Benalmádena,Benidorm,Ca'n Picafort,Cala Viñas,Cala d'Or,Calas de Mallorca,Calpe,El Campello,Estepona,Fly & Drive Andalusien,Fuengirola,Magaluf - Calvia Beach,Manilva,Marbella,Moraira/Calpe,Motril,Málaga,Nerja,Palma Nova,Palma de Mallorca,Playa de Muro,Playa de Palma,Port de Soller,Porto Petro,Puerto Banus,Sa Coma,Torremolinos,Torrox Costa"
tui,Göteborg-Landvetter,Albanien,"Durres riviera,Vlora"
tui,Göteborg-Landvetter,Aruba,"Aruba,"
tui,Göteborg-Landvetter,Barbados,"Barbados,"
tui,Göteborg-Landvetter,Brasilien,"Rio de Janeiro,"
tui,Göteborg-Landvetter,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Göteborg-Landvetter,Curacao,"Curacao,"
tui,Göteborg-Landvetter,Curacao,"Curacao,"
tui,Göteborg-Landvetter,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Göteborg-Landvetter,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Göteborg-Landvetter,Estland,"Tallinn,"
tui,Göteborg-Landvetter,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Göteborg-Landvetter,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Göteborg-Landvetter,Indonesien,"Bali,"
tui,Göteborg-Landvetter,Irland,"Dublin,"
tui,Göteborg-Landvetter,Island,"Reykjavik,"
tui,Göteborg-Landvetter,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Göteborg-Landvetter,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Göteborg-Landvetter,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Göteborg-Landvetter,Kuba,"Havanna,Varadero"
tui,Göteborg-Landvetter,Lettland,"Riga,"
tui,Göteborg-Landvetter,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Göteborg-Landvetter,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Göteborg-Landvetter,Marocko,"Agadir,Marrakech"
tui,Göteborg-Landvetter,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Göteborg-Landvetter,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Göteborg-Landvetter,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Göteborg-Landvetter,Nederländerna,"Amsterdam,"
tui,Göteborg-Landvetter,Polen,"Gdansk,Krakow,Sopot"
tui,Göteborg-Landvetter,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Göteborg-Landvetter,Qatar,"Doha,"
tui,Göteborg-Landvetter,Seychellerna,"Mahé,Praslin"
tui,Göteborg-Landvetter,Singapore,"Singapore,"
tui,Göteborg-Landvetter,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Göteborg-Landvetter,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Göteborg-Landvetter,Storbritannien,"Edinburgh,London,Manchester"
tui,Göteborg-Landvetter,Sydafrika,"Västra Kapprovinsen,"
tui,Göteborg-Landvetter,Tanzania,"Zanzibar,"
tui,Göteborg-Landvetter,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Göteborg-Landvetter,Tjeckien,"Prag,"
tui,Göteborg-Landvetter,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Göteborg-Landvetter,Tyskland,"Berlin,München"
tui,Göteborg-Landvetter,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Göteborg-Landvetter,Ungern,"Budapest,"
tui,Göteborg-Landvetter,Vietnam,"Da Nang,Phu Quoc"
tui,Göteborg-Landvetter,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Jönköping,Albanien,"Durres riviera,Vlora"
tui,Jönköping,Aruba,"Aruba,"
tui,Jönköping,Barbados,"Barbados,"
tui,Jönköping,Brasilien,"Rio de Janeiro,"
tui,Jönköping,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Jönköping,Curacao,"Curacao,"
tui,Jönköping,Curacao,"Curacao,"
tui,Jönköping,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Jönköping,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Jönköping,Estland,"Tallinn,"
tui,Jönköping,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Jönköping,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Jönköping,Indonesien,"Bali,"
tui,Jönköping,Irland,"Dublin,"
tui,Jönköping,Island,"Reykjavik,"
tui,Jönköping,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Jönköping,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Jönköping,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Jönköping,Kuba,"Havanna,Varadero"
tui,Jönköping,Lettland,"Riga,"
tui,Jönköping,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Jönköping,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Jönköping,Marocko,"Agadir,Marrakech"
tui,Jönköping,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Jönköping,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Jönköping,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Jönköping,Nederländerna,"Amsterdam,"
tui,Jönköping,Polen,"Gdansk,Krakow,Sopot"
tui,Jönköping,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Jönköping,Qatar,"Doha,"
tui,Jönköping,Seychellerna,"Mahé,Praslin"
tui,Jönköping,Singapore,"Singapore,"
tui,Jönköping,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Jönköping,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Jönköping,Storbritannien,"Edinburgh,London,Manchester"
tui,Jönköping,Sydafrika,"Västra Kapprovinsen,"
tui,Jönköping,Tanzania,"Zanzibar,"
tui,Jönköping,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Jönköping,Tjeckien,"Prag,"
tui,Jönköping,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Jönköping,Tyskland,"Berlin,München"
tui,Jönköping,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Jönköping,Ungern,"Budapest,"
tui,Jönköping,Vietnam,"Da Nang,Phu Quoc"
tui,Jönköping,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Kalmar,Albanien,"Durres riviera,Vlora"
tui,Kalmar,Aruba,"Aruba,"
tui,Kalmar,Barbados,"Barbados,"
tui,Kalmar,Brasilien,"Rio de Janeiro,"
tui,Kalmar,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Kalmar,Curacao,"Curacao,"
tui,Kalmar,Curacao,"Curacao,"
tui,Kalmar,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Kalmar,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Kalmar,Estland,"Tallinn,"
tui,Kalmar,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
